timestamp,satellite_id,sequence_number,temperature,battery,signal_strength,latitude,longitude,packet_hash,signature
2026-08-20T06:54:56Z,SAT-EO-01,4152,24.89,94.32,-71.05,44.2844,-76.2631,,
2026-08-20T06:55:02Z,SAT-EO-01,4153,25.49,94.37,-69.04,44.0103,-76.2376,,
2026-08-20T06:55:08Z,SAT-EO-01,4154,26.11,94.16,-69.13,43.742,-76.2129,,
2026-08-20T06:55:15Z,SAT-EO-01,4155,25.94,94.16,-70.25,43.4644,-76.1874,,
2026-08-20T06:55:21Z,SAT-EO-01,4156,25.44,94.33,-70.2,43.1845,-76.1619,,
2026-08-20T06:55:27Z,SAT-EO-01,4157,25.98,93.93,-68.96,42.9105,-76.1371,,
2026-08-20T06:55:33Z,SAT-EO-01,4158,25.57,94.0,-69.54,42.6358,-76.1125,,
2026-08-20T06:55:39Z,SAT-EO-01,4159,25.67,93.72,-70.06,42.3521,-76.0871,,
2026-08-20T06:55:45Z,SAT-EO-01,4160,25.58,94.04,-70.57,42.0708,-76.0622,,
2026-08-20T06:55:50Z,SAT-EO-01,4161,26.09,93.57,-68.54,41.7915,-76.0376,,
2026-08-20T06:55:57Z,SAT-EO-01,4162,25.57,93.93,-70.39,41.4992,-76.012,,
2026-08-20T06:56:03Z,SAT-EO-01,4163,25.43,93.79,-70.15,41.2156,-75.9874,,
2026-08-20T06:56:08Z,SAT-EO-01,4164,25.28,93.84,-69.43,40.9286,-75.9626,,
2026-08-20T06:56:15Z,SAT-EO-01,4165,25.04,93.88,-70.72,40.6306,-75.937,,
2026-08-20T06:56:21Z,SAT-EO-01,4166,25.12,93.8,-68.1,40.3403,-75.9122,,
2026-08-20T06:56:27Z,SAT-EO-01,4167,25.4,93.62,-69.92,40.0474,-75.8873,,
2026-08-20T06:56:33Z,SAT-EO-01,4168,25.56,93.47,-69.78,39.7477,-75.862,,
2026-08-20T06:56:39Z,SAT-EO-01,4169,24.94,93.71,-69.08,39.4448,-75.8367,,
2026-08-20T06:56:45Z,SAT-EO-01,4170,25.17,93.49,-69.67,39.1418,-75.8114,,
2026-08-20T06:56:51Z,SAT-EO-01,4171,25.07,93.38,-68.8,38.8348,-75.7859,,
2026-08-20T06:56:57Z,SAT-EO-01,4172,25.4,93.6,-68.28,38.5384,-75.7615,,
2026-08-20T06:57:03Z,SAT-EO-01,4173,25.18,93.36,-69.23,38.2345,-75.7366,,
2026-08-20T06:57:09Z,SAT-EO-01,4174,25.56,93.82,-69.02,37.9288,-75.7117,,
2026-08-20T06:57:15Z,SAT-EO-01,4175,25.27,93.59,-68.61,37.6163,-75.6863,,
2026-08-20T06:57:21Z,SAT-EO-01,4176,24.81,92.97,-67.88,37.3076,-75.6614,,
2026-08-20T06:57:27Z,SAT-EO-01,4177,25.95,93.24,-69.31,37.0014,-75.6369,,
2026-08-20T06:57:33Z,SAT-EO-01,4178,25.75,93.62,-69.57,36.6935,-75.6123,,
2026-08-20T06:57:39Z,SAT-EO-01,4179,25.25,93.73,-68.62,36.3801,-75.5874,,
2026-08-20T06:57:44Z,SAT-EO-01,4180,24.98,92.84,-69.07,36.0703,-75.5629,,
2026-08-20T06:57:50Z,SAT-EO-01,4181,24.95,94.29,-68.32,35.7593,-75.5385,,
2026-08-20T06:57:56Z,SAT-EO-01,4182,25.46,93.57,-70.06,35.4362,-75.5132,,
2026-08-20T06:58:02Z,SAT-EO-01,4183,25.78,92.73,-69.94,35.114,-75.4881,,
2026-08-20T06:58:08Z,SAT-EO-01,4184,24.76,93.18,-68.19,34.7894,-75.4629,,
2026-08-20T06:58:14Z,SAT-EO-01,4185,25.75,93.02,-67.42,34.466,-75.438,,
2026-08-20T06:58:20Z,SAT-EO-01,4186,25.58,92.78,-69.0,34.1432,-75.4132,,
2026-08-20T06:58:26Z,SAT-EO-01,4187,25.11,92.97,-68.86,33.8185,-75.3884,,
2026-08-20T06:58:32Z,SAT-EO-01,4188,25.19,93.05,-69.61,33.4882,-75.3632,,
2026-08-20T06:58:38Z,SAT-EO-01,4189,25.32,92.56,-69.06,33.1653,-75.3388,,
2026-08-20T06:58:44Z,SAT-EO-01,4190,24.92,92.73,-68.94,32.8283,-75.3134,,
2026-08-20T06:58:50Z,SAT-EO-01,4191,24.69,92.65,-69.33,32.5026,-75.2889,,
2026-08-20T06:58:56Z,SAT-EO-01,4192,25.29,92.75,-69.77,32.1632,-75.2635,,
2026-08-20T06:59:02Z,SAT-EO-01,4193,25.28,93.13,-67.87,31.8243,-75.2383,,
2026-08-20T06:59:08Z,SAT-EO-01,4194,24.86,92.34,-68.05,31.4943,-75.2138,,
2026-08-20T06:59:14Z,SAT-EO-01,4195,25.62,92.43,-69.28,31.1611,-75.1892,,
2026-08-20T06:59:20Z,SAT-EO-01,4196,24.45,92.63,-68.27,30.8194,-75.1641,,
2026-08-20T06:59:26Z,SAT-EO-01,4197,24.3,92.35,-67.46,30.4734,-75.1387,,
2026-08-20T06:59:32Z,SAT-EO-01,4198,24.69,92.43,-69.35,30.1317,-75.1138,,
2026-08-20T06:59:38Z,SAT-EO-01,4199,24.4,92.33,-68.32,29.7942,-75.0892,,
2026-08-20T06:59:44Z,SAT-EO-01,4200,24.89,92.43,-68.06,29.442,-75.0637,,
2026-08-20T06:59:50Z,SAT-EO-01,4201,24.48,92.23,-68.31,29.1002,-75.039,,
2026-08-20T06:59:56Z,SAT-EO-01,4202,24.46,92.07,-67.2,28.75,-75.0139,,
2026-08-20T07:00:02Z,SAT-EO-01,4203,24.29,92.33,-68.46,28.3958,-74.9885,,
2026-08-20T07:00:08Z,SAT-EO-01,4204,24.39,92.5,-68.88,28.0458,-74.9635,,
2026-08-20T07:00:14Z,SAT-EO-01,4205,24.14,92.33,-68.86,27.6913,-74.9383,,
2026-08-20T07:00:20Z,SAT-EO-01,4206,24.12,92.52,-68.8,27.3328,-74.9129,,
2026-08-20T07:00:26Z,SAT-EO-01,4207,24.72,92.05,-67.29,26.98,-74.8879,,
2026-08-20T07:00:32Z,SAT-EO-01,4208,24.65,91.74,-68.51,26.6223,-74.8627,,
2026-08-20T07:00:38Z,SAT-EO-01,4209,24.56,92.07,-68.83,26.2738,-74.8383,,
2026-08-20T07:00:44Z,SAT-EO-01,4210,24.86,91.83,-67.37,25.9106,-74.8129,,
2026-08-20T07:00:50Z,SAT-EO-01,4211,24.24,92.19,-67.36,25.5608,-74.7885,,
2026-08-20T07:00:56Z,SAT-EO-01,4212,24.16,92.07,-66.98,25.1933,-74.7629,,
2026-08-20T07:01:02Z,SAT-EO-01,4213,23.81,91.94,-68.39,24.8373,-74.7383,,
2026-08-20T07:01:08Z,SAT-EO-01,4214,24.76,92.14,-68.33,24.4695,-74.7128,,
2026-08-20T07:01:14Z,SAT-EO-01,4215,25.03,91.55,-67.74,24.1096,-74.688,,
2026-08-20T07:01:20Z,SAT-EO-01,4216,25.24,91.79,-67.05,23.7395,-74.6626,,
2026-08-20T07:01:27Z,SAT-EO-01,4217,23.65,92.01,-69.51,23.3667,-74.6371,,
2026-08-20T07:01:33Z,SAT-EO-01,4218,24.08,91.77,-66.91,23.0025,-74.6122,,
2026-08-20T07:01:39Z,SAT-EO-01,4219,23.95,91.86,-68.53,22.6263,-74.5866,,
2026-08-20T07:01:45Z,SAT-EO-01,4220,23.74,91.66,-67.23,22.252,-74.5612,,
2026-08-20T07:01:51Z,SAT-EO-01,4221,24.3,91.46,-68.03,21.888,-74.5365,,
2026-08-20T07:01:57Z,SAT-EO-01,4222,24.28,91.63,-67.29,21.5195,-74.5116,,
2026-08-20T07:02:03Z,SAT-EO-01,4223,24.39,91.48,-68.47,21.1428,-74.4862,,
2026-08-20T07:02:09Z,SAT-EO-01,4224,23.9,91.71,-67.62,20.7671,-74.4609,,
2026-08-20T07:02:15Z,SAT-EO-01,4225,23.86,91.58,-67.96,20.4021,-74.4365,,
2026-08-20T07:02:21Z,SAT-EO-01,4226,24.04,91.12,-66.54,20.0264,-74.4113,,
2026-08-20T07:02:27Z,SAT-EO-01,4227,24.41,91.33,-68.56,19.6573,-74.3867,,
2026-08-20T07:02:33Z,SAT-EO-01,4228,23.66,91.21,-67.24,19.2861,-74.362,,
2026-08-20T07:02:38Z,SAT-EO-01,4229,24.17,91.46,-67.58,18.9192,-74.3376,,
2026-08-20T07:02:44Z,SAT-EO-01,4230,24.76,91.1,-67.26,18.5444,-74.3127,,
2026-08-20T07:02:50Z,SAT-EO-01,4231,23.98,91.0,-66.21,18.1707,-74.288,,
2026-08-20T07:02:56Z,SAT-EO-01,4232,24.35,91.38,-66.97,17.7974,-74.2633,,
2026-08-20T07:03:02Z,SAT-EO-01,4233,23.61,91.31,-67.13,17.4208,-74.2385,,
2026-08-20T07:03:08Z,SAT-EO-01,4234,23.8,90.87,-68.86,17.0315,-74.2129,,
2026-08-20T07:03:14Z,SAT-EO-01,4235,23.82,91.2,-68.17,16.659,-74.1885,,
2026-08-20T07:03:20Z,SAT-EO-01,4236,23.63,90.45,-67.24,16.2688,-74.1629,,
2026-08-20T07:03:26Z,SAT-EO-01,4237,23.93,90.47,-66.39,15.8894,-74.1381,,
2026-08-20T07:03:32Z,SAT-EO-01,4238,23.61,90.54,-68.35,15.5078,-74.1132,,
2026-08-20T07:03:38Z,SAT-EO-01,4239,23.77,90.63,-67.36,15.1147,-74.0876,,
2026-08-20T07:03:44Z,SAT-EO-01,4240,23.86,90.51,-67.58,14.74,-74.0632,,
2026-08-20T07:03:50Z,SAT-EO-01,4241,23.47,91.03,-66.0,14.3566,-74.0383,,
2026-08-20T07:03:56Z,SAT-EO-01,4242,22.84,90.52,-66.68,13.9694,-74.0132,,
2026-08-20T07:04:02Z,SAT-EO-01,4243,22.9,90.73,-68.06,13.5769,-73.9878,,
2026-08-20T07:04:08Z,SAT-EO-01,4244,23.0,90.56,-67.33,13.1877,-73.9627,,
2026-08-20T07:04:14Z,SAT-EO-01,4245,23.69,90.39,-67.33,12.7989,-73.9376,,
2026-08-20T07:04:20Z,SAT-EO-01,4246,23.25,90.74,-67.49,12.4183,-73.913,,
2026-08-20T07:04:26Z,SAT-EO-01,4247,23.12,90.72,-67.15,12.0274,-73.8879,,
2026-08-20T07:04:32Z,SAT-EO-01,4248,23.46,90.56,-67.34,11.6399,-73.863,,
2026-08-20T07:04:38Z,SAT-EO-01,4249,23.11,90.73,-66.62,11.2489,-73.8379,,
2026-08-20T07:04:44Z,SAT-EO-01,4250,23.0,90.86,-67.18,10.8567,-73.8127,,
2026-08-20T07:04:50Z,SAT-EO-01,4251,23.17,90.4,-66.17,10.4719,-73.7881,,
2026-08-20T07:04:56Z,SAT-EO-01,4252,23.12,90.37,-67.1,10.0791,-73.763,,
2026-08-20T07:05:02Z,SAT-EO-01,4253,23.02,90.13,-67.3,9.687,-73.7379,,
2026-08-20T07:05:08Z,SAT-EO-01,4254,23.48,90.17,-66.28,9.2957,-73.713,,
2026-08-20T07:05:14Z,SAT-EO-01,4255,23.46,89.91,-67.62,8.9013,-73.6879,,
2026-08-20T07:05:20Z,SAT-EO-01,4256,22.85,89.72,-66.59,8.513,-73.6631,,
2026-08-20T07:05:26Z,SAT-EO-01,4257,23.4,89.95,-66.04,8.1165,-73.6379,,
2026-08-20T07:05:32Z,SAT-EO-01,4258,23.48,89.65,-66.82,7.7207,-73.6127,,
2026-08-20T07:05:38Z,SAT-EO-01,4259,22.68,89.33,-67.96,7.3261,-73.5877,,
2026-08-20T07:05:44Z,SAT-EO-01,4260,23.04,89.72,-67.51,6.9349,-73.5629,,
2026-08-20T07:05:51Z,SAT-EO-01,4261,22.6,89.75,-67.79,6.5328,-73.5374,,
2026-08-20T07:05:56Z,SAT-EO-01,4262,22.87,89.7,-67.57,6.1441,-73.5128,,
2026-08-20T07:06:03Z,SAT-EO-01,4263,23.55,90.03,-67.52,5.7432,-73.4874,,
2026-08-20T07:06:09Z,SAT-EO-01,4264,22.51,89.94,-67.1,5.3413,-73.4619,,
2026-08-20T07:06:15Z,SAT-EO-01,4265,23.29,89.38,-67.58,4.9495,-73.4372,,
2026-08-20T07:06:21Z,SAT-EO-01,4266,23.09,89.92,-66.5,4.5445,-73.4116,,
2026-08-20T07:06:27Z,SAT-EO-01,4267,22.69,89.47,-68.28,4.1396,-73.386,,
2026-08-20T07:06:33Z,SAT-EO-01,4268,23.05,89.25,-67.04,3.745,-73.3611,,
2026-08-20T07:06:39Z,SAT-EO-01,4269,23.34,89.24,-67.9,3.3491,-73.3361,,
2026-08-20T07:06:45Z,SAT-EO-01,4270,22.9,89.17,-67.46,2.9587,-73.3115,,
2026-08-20T07:06:51Z,SAT-EO-01,4271,22.18,89.73,-66.55,2.5591,-73.2863,,
2026-08-20T07:06:57Z,SAT-EO-01,4272,22.57,88.79,-67.03,2.1533,-73.2607,,
2026-08-20T07:07:03Z,SAT-EO-01,4273,22.76,89.08,-67.16,1.7513,-73.2353,,
2026-08-20T07:07:09Z,SAT-EO-01,4274,22.66,88.75,-67.02,1.3452,-73.2098,,
2026-08-20T07:07:15Z,SAT-EO-01,4275,22.1,89.02,-65.54,0.9468,-73.1846,,
2026-08-20T07:07:21Z,SAT-EO-01,4276,22.24,89.25,-65.96,0.5585,-73.1602,,
2026-08-20T07:07:27Z,SAT-EO-01,4277,23.0,89.13,-67.64,0.1703,-73.1357,,
2026-08-20T07:07:33Z,SAT-EO-01,4278,23.45,88.47,-65.89,-0.2175,-73.1113,,
2026-08-20T07:07:39Z,SAT-EO-01,4279,23.04,88.71,-65.86,-0.6197,-73.086,,
2026-08-20T07:07:45Z,SAT-EO-01,4280,22.49,89.33,-66.41,-1.0187,-73.0608,,
2026-08-20T07:07:51Z,SAT-EO-01,4281,21.9,88.57,-67.65,-1.4122,-73.036,,
2026-08-20T07:07:57Z,SAT-EO-01,4282,22.54,88.94,-66.9,-1.7993,-73.0116,,
2026-08-20T07:08:03Z,SAT-EO-01,4283,22.57,89.02,-65.55,-2.1981,-72.9865,,
2026-08-20T07:08:09Z,SAT-EO-01,4284,22.3,88.53,-67.93,-2.601,-72.9611,,
2026-08-20T07:08:15Z,SAT-EO-01,4285,22.63,88.62,-67.98,-2.9919,-72.9364,,
2026-08-20T07:08:21Z,SAT-EO-01,4286,21.72,89.34,-66.0,-3.3953,-72.911,,
2026-08-20T07:08:27Z,SAT-EO-01,4287,22.92,88.53,-67.13,-3.7986,-72.8855,,
2026-08-20T07:08:33Z,SAT-EO-01,4288,21.29,88.53,-67.05,-4.2038,-72.86,,
2026-08-20T07:08:39Z,SAT-EO-01,4289,22.7,88.26,-66.67,-4.6033,-72.8347,,
2026-08-20T07:08:45Z,SAT-EO-01,4290,22.49,88.65,-67.04,-4.9961,-72.8099,,
2026-08-20T07:08:51Z,SAT-EO-01,4291,21.76,88.31,-67.97,-5.3941,-72.7847,,
2026-08-20T07:08:57Z,SAT-EO-01,4292,21.17,88.39,-66.32,-5.7892,-72.7597,,
2026-08-20T07:09:03Z,SAT-EO-01,4293,21.91,88.26,-66.61,-6.1878,-72.7345,,
2026-08-20T07:09:09Z,SAT-EO-01,4294,22.34,87.98,-66.85,-6.5892,-72.709,,
2026-08-20T07:09:15Z,SAT-EO-01,4295,21.95,88.24,-68.04,-6.9814,-72.6842,,
2026-08-20T07:09:21Z,SAT-EO-01,4296,21.48,88.09,-67.28,-7.3665,-72.6597,,
2026-08-20T07:09:27Z,SAT-EO-01,4297,21.86,88.0,-65.88,-7.7668,-72.6343,,
2026-08-20T07:09:33Z,SAT-EO-01,4298,22.33,88.22,-67.83,-8.1577,-72.6095,,
2026-08-20T07:09:39Z,SAT-EO-01,4299,21.84,87.72,-67.67,-8.5568,-72.5841,,
2026-08-20T07:09:45Z,SAT-EO-01,4300,21.65,87.59,-66.97,-8.9539,-72.5588,,
2026-08-20T07:09:51Z,SAT-EO-01,4301,21.76,88.17,-68.3,-9.3424,-72.534,,
2026-08-20T07:09:57Z,SAT-EO-01,4302,22.28,88.26,-68.48,-9.7259,-72.5096,,
2026-08-20T07:10:03Z,SAT-EO-01,4303,21.68,87.86,-67.89,-10.1131,-72.4848,,
2026-08-20T07:10:09Z,SAT-EO-01,4304,21.6,87.64,-69.16,-10.5022,-72.4599,,
2026-08-20T07:10:15Z,SAT-EO-01,4305,21.75,87.29,-68.8,-10.8935,-72.4349,,
2026-08-20T07:10:21Z,SAT-EO-01,4306,21.69,87.19,-66.78,-11.29,-72.4095,,
2026-08-20T07:10:27Z,SAT-EO-01,4307,21.29,88.01,-66.48,-11.6882,-72.3839,,
2026-08-20T07:10:34Z,SAT-EO-01,4308,21.16,87.81,-67.01,-12.0865,-72.3583,,
2026-08-20T07:10:39Z,SAT-EO-01,4309,21.86,87.5,-67.48,-12.4716,-72.3335,,
2026-08-20T07:10:45Z,SAT-EO-01,4310,22.06,87.53,-66.54,-12.8601,-72.3085,,
2026-08-20T07:10:51Z,SAT-EO-01,4311,21.75,86.77,-67.09,-13.2427,-72.2838,,
2026-08-20T07:10:57Z,SAT-EO-01,4312,21.33,87.73,-67.63,-13.6219,-72.2593,,
2026-08-20T07:11:03Z,SAT-EO-01,4313,21.29,87.61,-67.97,-14.0074,-72.2343,,
2026-08-20T07:11:09Z,SAT-EO-01,4314,21.69,87.48,-67.34,-14.4023,-72.2087,,
2026-08-20T07:11:15Z,SAT-EO-01,4315,20.49,86.92,-67.03,-14.7873,-72.1837,,
2026-08-20T07:11:21Z,SAT-EO-01,4316,20.65,87.33,-67.64,-15.1707,-72.1588,,
2026-08-20T07:11:27Z,SAT-EO-01,4317,21.0,87.04,-67.99,-15.5562,-72.1337,,
2026-08-20T07:11:34Z,SAT-EO-01,4318,20.46,86.7,-67.02,-15.9467,-72.1082,,
2026-08-20T07:11:40Z,SAT-EO-01,4319,20.84,87.1,-66.78,-16.3335,-72.0829,,
2026-08-20T07:11:46Z,SAT-EO-01,4320,21.3,86.6,-66.45,-16.7215,-72.0574,,
2026-08-20T07:11:52Z,SAT-EO-01,4321,21.79,86.96,-68.5,-17.0944,-72.0329,,
2026-08-20T07:11:58Z,SAT-EO-01,4322,20.95,87.08,-66.63,-17.4826,-72.0074,,
2026-08-20T07:12:04Z,SAT-EO-01,4323,20.85,86.98,-68.12,-17.8549,-71.9829,,
2026-08-20T07:12:10Z,SAT-EO-01,4324,20.39,87.07,-66.69,-18.2374,-71.9576,,
2026-08-20T07:12:16Z,SAT-EO-01,4325,21.64,86.83,-67.24,-18.6081,-71.9331,,
2026-08-20T07:12:21Z,SAT-EO-01,4326,20.96,86.92,-66.56,-18.9766,-71.9086,,
2026-08-20T07:12:27Z,SAT-EO-01,4327,21.37,86.92,-67.77,-19.3492,-71.8838,,
2026-08-20T07:12:33Z,SAT-EO-01,4328,21.23,86.85,-65.71,-19.7279,-71.8586,,
2026-08-20T07:12:40Z,SAT-EO-01,4329,20.53,86.69,-67.47,-20.1095,-71.8331,,
2026-08-20T07:12:46Z,SAT-EO-01,4330,21.21,86.56,-66.64,-20.4825,-71.8081,,
2026-08-20T07:12:52Z,SAT-EO-01,4331,21.08,86.37,-69.25,-20.8561,-71.7831,,
2026-08-20T07:12:58Z,SAT-EO-01,4332,20.84,87.12,-67.57,-21.2272,-71.7581,,
2026-08-20T07:13:03Z,SAT-EO-01,4333,20.91,86.74,-68.12,-21.5942,-71.7334,,
2026-08-20T07:13:09Z,SAT-EO-01,4334,20.39,86.74,-68.38,-21.9609,-71.7086,,
2026-08-20T07:13:15Z,SAT-EO-01,4335,20.63,86.55,-69.05,-22.3313,-71.6835,,
2026-08-20T07:13:21Z,SAT-EO-01,4336,20.86,86.24,-67.77,-22.6947,-71.6588,,
2026-08-20T07:13:28Z,SAT-EO-01,4337,20.7,86.49,-70.23,-23.0702,-71.6332,,
2026-08-20T07:13:34Z,SAT-EO-01,4338,21.21,85.98,-67.15,-23.443,-71.6077,,
2026-08-20T07:13:40Z,SAT-EO-01,4339,20.9,86.2,-67.92,-23.8068,-71.5828,,
2026-08-20T07:13:46Z,SAT-EO-01,4340,21.07,86.0,-67.89,-24.1734,-71.5576,,
2026-08-20T07:13:52Z,SAT-EO-01,4341,20.59,86.24,-67.19,-24.5378,-71.5324,,
2026-08-20T07:13:58Z,SAT-EO-01,4342,20.12,86.35,-68.03,-24.9041,-71.5071,,
2026-08-20T07:14:04Z,SAT-EO-01,4343,20.52,86.29,-67.67,-25.2563,-71.4827,,
2026-08-20T07:14:10Z,SAT-EO-01,4344,20.91,85.97,-67.89,-25.6099,-71.4581,,
2026-08-20T07:14:15Z,SAT-EO-01,4345,20.56,85.59,-68.34,-25.9637,-71.4334,,
2026-08-20T07:14:21Z,SAT-EO-01,4346,20.61,86.11,-67.81,-26.3217,-71.4084,,
2026-08-20T07:14:28Z,SAT-EO-01,4347,20.72,86.18,-68.96,-26.6855,-71.3828,,
2026-08-20T07:14:34Z,SAT-EO-01,4348,20.41,85.84,-68.51,-27.044,-71.3576,,
2026-08-20T07:14:40Z,SAT-EO-01,4349,20.84,86.04,-69.43,-27.3997,-71.3324,,
2026-08-20T07:14:46Z,SAT-EO-01,4350,20.53,85.5,-67.66,-27.7599,-71.3069,,
2026-08-20T07:14:52Z,SAT-EO-01,4351,20.23,85.7,-67.37,-28.108,-71.2821,,
2026-08-20T07:14:58Z,SAT-EO-01,4352,21.0,85.61,-68.98,-28.4603,-71.2569,,
2026-08-20T07:15:04Z,SAT-EO-01,4353,20.41,85.48,-67.92,-28.803,-71.2323,,
2026-08-20T07:15:10Z,SAT-EO-01,4354,20.57,85.9,-67.73,-29.156,-71.2069,,
2026-08-20T07:15:16Z,SAT-EO-01,4355,20.04,85.32,-68.02,-29.4982,-71.1822,,
2026-08-20T07:15:22Z,SAT-EO-01,4356,20.69,85.48,-68.19,-29.8435,-71.1572,,
2026-08-20T07:15:28Z,SAT-EO-01,4357,20.21,85.5,-68.51,-30.1843,-71.1324,,
2026-08-20T07:15:34Z,SAT-EO-01,4358,20.45,85.75,-69.31,-30.5338,-71.1069,,
2026-08-20T07:15:40Z,SAT-EO-01,4359,20.21,85.98,-68.31,-30.8745,-71.0819,,
2026-08-20T07:15:46Z,SAT-EO-01,4360,20.08,85.16,-68.83,-31.2106,-71.0572,,
2026-08-20T07:15:52Z,SAT-EO-01,4361,19.79,85.1,-68.34,-31.5556,-71.0317,,
2026-08-20T07:15:58Z,SAT-EO-01,4362,19.92,85.77,-68.25,-31.8993,-71.0061,,
2026-08-20T07:16:04Z,SAT-EO-01,4363,19.67,85.2,-69.16,-32.2346,-70.9812,,
2026-08-20T07:16:10Z,SAT-EO-01,4364,20.39,85.57,-69.07,-32.5678,-70.9562,,
2026-08-20T07:16:16Z,SAT-EO-01,4365,20.11,84.82,-69.76,-32.9001,-70.9312,,
2026-08-20T07:16:22Z,SAT-EO-01,4366,20.59,85.35,-70.01,-33.2366,-70.9058,,
2026-08-20T07:16:28Z,SAT-EO-01,4367,20.43,84.85,-70.1,-33.5693,-70.8806,,
2026-08-20T07:16:34Z,SAT-EO-01,4368,20.0,84.95,-67.95,-33.9031,-70.8552,,
2026-08-20T07:16:40Z,SAT-EO-01,4369,20.23,84.73,-68.27,-34.2313,-70.8301,,
2026-08-20T07:16:46Z,SAT-EO-01,4370,19.74,84.98,-70.1,-34.5518,-70.8054,,
2026-08-20T07:16:52Z,SAT-EO-01,4371,19.61,85.13,-68.51,-34.8707,-70.7808,,
2026-08-20T07:16:58Z,SAT-EO-01,4372,20.45,84.74,-67.96,-35.2007,-70.7552,,
2026-08-20T07:17:04Z,SAT-EO-01,4373,19.31,84.91,-70.24,-35.5253,-70.7299,,
2026-08-20T07:17:10Z,SAT-EO-01,4374,20.67,84.96,-69.09,-35.8456,-70.7048,,
2026-08-20T07:17:16Z,SAT-EO-01,4375,19.63,85.0,-70.15,-36.1638,-70.6797,,
2026-08-20T07:17:22Z,SAT-EO-01,4376,18.87,85.09,-70.56,-36.4762,-70.655,,
2026-08-20T07:17:28Z,SAT-EO-01,4377,19.25,85.03,-68.49,-36.7917,-70.6299,,
2026-08-20T07:17:34Z,SAT-EO-01,4378,19.17,84.66,-69.37,-37.0987,-70.6053,,
2026-08-20T07:17:40Z,SAT-EO-01,4379,19.96,84.33,-69.41,-37.4023,-70.5809,,
2026-08-20T07:17:46Z,SAT-EO-01,4380,19.43,84.43,-68.58,-37.7181,-70.5554,,
2026-08-20T07:17:52Z,SAT-EO-01,4381,19.46,84.51,-67.78,-38.0325,-70.5299,,
2026-08-20T07:17:58Z,SAT-EO-01,4382,19.48,84.39,-69.9,-38.3412,-70.5047,,
2026-08-20T07:18:04Z,SAT-EO-01,4383,20.38,84.4,-69.79,-38.6451,-70.4797,,
2026-08-20T07:18:10Z,SAT-EO-01,4384,19.63,84.28,-69.42,-38.9466,-70.4548,,
2026-08-20T07:18:16Z,SAT-EO-01,4385,19.65,84.94,-69.46,-39.2421,-70.4303,,
2026-08-20T07:18:22Z,SAT-EO-01,4386,19.1,84.32,-70.51,-39.5476,-70.4047,,
2026-08-20T07:18:28Z,SAT-EO-01,4387,19.8,83.99,-70.8,-39.8497,-70.3794,,
2026-08-20T07:18:34Z,SAT-EO-01,4388,19.32,84.44,-69.33,-40.1457,-70.3544,,
2026-08-20T07:18:41Z,SAT-EO-01,4389,19.85,84.13,-69.18,-40.4448,-70.3289,,
2026-08-20T07:18:47Z,SAT-EO-01,4390,19.15,84.24,-69.99,-40.7435,-70.3034,,
2026-08-20T07:18:53Z,SAT-EO-01,4391,19.11,84.35,-69.74,-41.0361,-70.2782,,
2026-08-20T07:18:59Z,SAT-EO-01,4392,19.52,84.65,-68.75,-41.3199,-70.2536,,
2026-08-20T07:19:05Z,SAT-EO-01,4393,19.85,84.01,-69.55,-41.6094,-70.2284,,
2026-08-20T07:19:11Z,SAT-EO-01,4394,19.43,83.84,-69.36,-41.897,-70.2031,,
2026-08-20T07:19:17Z,SAT-EO-01,4395,19.96,84.22,-70.45,-42.1807,-70.1781,,
2026-08-20T07:19:23Z,SAT-EO-01,4396,19.46,83.93,-71.57,-42.4637,-70.1529,,
2026-08-20T07:19:29Z,SAT-EO-01,4397,19.38,84.27,-69.96,-42.7391,-70.1283,,
2026-08-20T07:19:35Z,SAT-EO-01,4398,19.5,83.8,-68.76,-43.0115,-70.1038,,
2026-08-20T07:19:41Z,SAT-EO-01,4399,19.34,83.89,-70.25,-43.2846,-70.079,,
2026-08-20T07:19:46Z,SAT-EO-01,4400,19.12,83.93,-71.16,-43.5558,-70.0542,,
2026-08-20T07:19:52Z,SAT-EO-01,4401,19.35,83.84,-71.02,-43.8212,-70.0298,,
2026-08-20T07:19:58Z,SAT-EO-01,4402,18.7,84.19,-70.03,-44.0909,-70.0049,,
2026-08-20T07:20:04Z,SAT-EO-01,4403,19.3,83.96,-70.63,-44.355,-69.9803,,
2026-08-20T07:20:10Z,SAT-EO-01,4404,19.24,84.05,-70.1,-44.6149,-69.9559,,
2026-08-20T07:20:16Z,SAT-EO-01,4405,19.13,83.76,-69.5,-44.8804,-69.9308,,
2026-08-20T07:20:22Z,SAT-EO-01,4406,19.45,83.71,-70.71,-45.1385,-69.9062,,
2026-08-20T07:20:28Z,SAT-EO-01,4407,19.41,83.85,-71.14,-45.4,-69.8811,,
2026-08-20T07:20:34Z,SAT-EO-01,4408,19.16,83.58,-69.89,-45.6608,-69.8558,,
2026-08-20T07:20:40Z,SAT-EO-01,4409,19.21,83.86,-71.37,-45.9204,-69.8305,,
2026-08-20T07:20:46Z,SAT-EO-01,4410,18.99,83.41,-68.98,-46.1699,-69.806,,
2026-08-20T07:20:52Z,SAT-EO-01,4411,19.3,83.75,-71.28,-46.4172,-69.7815,,
2026-08-20T07:20:58Z,SAT-EO-01,4412,19.23,83.84,-70.91,-46.67,-69.7563,,
